project_name,classification,commit_message
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove comment. jvmRoute replacement happens elsewheregit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@915076 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the remaining SPDY code and associated referencesgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1681087 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Delete unused codegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@757792 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Review comments on r1239522 from kkolinkogit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1240048 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove code that was  marked for removal in r300602git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@765909 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove code that was  marked for removal in r300602git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@765909 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove ServerLifecycleListenergit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1068420 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove ServerLifecycleListenergit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1068420 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,Remove the org.apache.jk package as per discussion on dev list. Do this early in Tomcat 7 development to increase chances of identifying any issues with org.apache.coyoye.ajp packagegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@763588 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,None,"Abstract out code for output buffer, much easier to readgit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@823608 13f79535-47bb-0310-9956-ffa450edef68n"
tomcat,None,Remove ParserUtils and DOM-like TreeNode now all descriptors are parsed using Digestergit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1542633 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,Perfective,Clean up experimental (from Tomcat 5) MBean registration feature of StandardEngine prior to Lifecycle/MBean refactoring for ContainerBasegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@942402 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,Perfective,Clean up experimental (from Tomcat 5) MBean registration feature of StandardEngine prior to Lifecycle/MBean refactoring for ContainerBasegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@942402 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,Perfective,Better notes for future referencegit-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@793021 13f79535-47bb-0310-9956-ffa450edef68n
tomcat,Preventative,Turn the commented out test code into a unit test.git-svn-id: https://svn.apache.org/repos/asf/tomcat/trunk@1004671 13f79535-47bb-0310-9956-ffa450edef68n
